Id;Victimas;Sexo;Edad_Victima;Participantes;Victima;Acusado;Vehiculo_Victima;Fecha;Semestre;Franja_Horaria;Direccion;Tipo_De_Calle;Altura\Cruce;Comuna;Longitud;Latitud
LC-2019-0215224;1;Mujer;55;SD-SD;N/D;N/D;N/D;2019-04-06;1;21;Cabildo Av. y Nuñez 0, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B;N/D;N/D;13;-58.467315;-34.550036
LC-2019-0215232;1;Varon;57;SD-SD;N/D;N/D;N/D;2019-04-06;1;21;Sarmiento 3633, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A;N/D;N/D;5;-58.416357;-34.605565
LC-2019-0215249;1;Varon;26;MOTO-SD;MOTO;N/D;N/D;2019-04-06;1;19;Corrales y Gordillo, Timoteo 0, Barrio: Villa Riachuelo  , jurisdicción comisaria:  Vecinal 8C;N/D;N/D;8;-58.469469;-34.688223
LC-2019-0215372;1;Varon;33;SD-SD;N/D;N/D;N/D;2019-04-06;1;22;Figueroa Alcorta, Pres. Av. y Sarmiento Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C;N/D;N/D;14;-58.41187;-34.571369
LC-2019-0291262;1;Varon;53;SD-SD;N/D;N/D;N/D;2019-04-06;1;19;Rivadavia Av. y Uriburu Jose E., Pres. 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;N/D;N/D;3;-58.397596;-34.60958
LC-2019-0216121;1;Varon;30;CICLISTA-SD;CICLISTA;N/D;N/D;2019-04-07;1;12;Rivadavia Av. 6238, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C;N/D;N/D;7;-58.454544;-34.625915
LC-2019-0216569;1;Varon;42;CICLISTA-SD;CICLISTA;N/D;N/D;2019-04-07;1;21;Chorroarin Av. 1411, Barrio: Villa Ortuzar  , jurisdicción comisaria:  Vecinal 15C;N/D;N/D;15;-58.469453;-34.580302
LC-2019-0215501;1;Varon;24;SD-SD;N/D;N/D;N/D;2019-04-07;1;2;Alberdi, Juan Bautista Av. 4500, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C;N/D;N/D;9;-58.489378;-34.642146
LC-2019-0215651;1;Varon;32;MOTO-SD;MOTO;N/D;N/D;2019-04-07;1;5;Comisaria:  Vecinal 14C. Calle y altura:  Figueroa Alcorta, Pres. Av. 3850 Piso:  Dpto:  Barrio: Palermo;N/D;N/D;14;-58.409599;-34.573128
LC-2019-0215761;2;Varon;25;SD-SD;N/D;N/D;N/D;2019-04-07;1;7;Rivadavia Av. 10700, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;N/D;N/D;9;-58.514054;-34.639357
LC-2019-0215761;2;Varon;25;SD-SD;N/D;N/D;N/D;2019-04-07;1;7;Rivadavia Av. 10700, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;N/D;N/D;9;-58.514054;-34.639357
LC-2019-0215866;1;Varon;19;MOTO-SD;MOTO;N/D;N/D;2019-04-07;1;6;Comisaria:  Vecinal 1E. Calle y altura: Guemes, Macacha y Giralt, Hernan M., Int., A Av. 0 Piso:  Dpto:  Barrio: Puerto Madero;N/D;N/D;1;-58.360825;-34.604906
LC-2019-0215995;1;Mujer;69;SD-SD;N/D;N/D;N/D;2019-04-07;1;11;Juncal y Billinghurst 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A;N/D;N/D;2;-58.407449;-34.587239
LC-2019-0216055;2;Varon;28;SD-SD;N/D;N/D;N/D;2019-04-07;1;13;Paz, Gral. Av. y Santo Tome 0, Barrio: Versalles  , jurisdicción comisaria:  Vecinal 10B;N/D;N/D;10;-58.529742;-34.628132
LC-2019-0216055;2;Mujer;28;SD-SD;N/D;N/D;N/D;2019-04-07;1;13;Paz, Gral. Av. y Santo Tome 0, Barrio: Versalles  , jurisdicción comisaria:  Vecinal 10B;N/D;N/D;10;-58.529742;-34.628132
LC-2019-0216091;1;Varon;18;SD-SD;N/D;N/D;N/D;2019-04-07;1;15;Carrasco Av. y Aranguren, Juan F., Dr. 0, Barrio: Velez Sarsfield  , jurisdicción comisaria:  Vecinal 10A;N/D;N/D;10;-58.492348;-34.631504
LC-2019-0216137;1;Varon;24;SD-SD;N/D;N/D;N/D;2019-04-07;1;15;Independencia Av. y Matheu 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3B;N/D;N/D;3;-58.400045;-34.618601
LC-2019-0216219;1;Varon;84;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-04-07;1;17;Rosario 464, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;N/D;N/D;6;-58.435284;-34.619264
LC-2019-0216255;1;Mujer;72;SD-SD;N/D;N/D;N/D;2019-04-07;1;17;La Plata Av. y Agrelo 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 6B;N/D;N/D;6;-58.428321;-34.619423
LC-2019-0216298;1;Varon;35;SD-SD;N/D;N/D;N/D;2019-04-07;1;18;Del Libertador Av. y Casares Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C;N/D;N/D;14;-58.409869;-34.577281
LC-2019-0236056;1;Mujer;23;SD-SD;N/D;N/D;N/D;2019-04-07;1;19;Callao Av. y Peron, Juan Domingo, Tte. General 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 3A;N/D;N/D;3;-58.392119;-34.606787
LC-2019-0329294;1;Varon;36;SD-SD;N/D;N/D;N/D;2019-04-07;1;16;Callao Av. y Paraguay 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;N/D;N/D;2;-58.393042;-34.59871
LC-2019-0219160;1;Varon;51;CICLISTA-SD;CICLISTA;N/D;N/D;2019-04-08;1;16;27 De Febrero Av. y Paz, Gral. Av. 0, Barrio: Villa Riachuelo  , jurisdicción comisaria:  Vecinal 8C;N/D;N/D;8;-58.460718;-34.703796
LC-2019-0219417;1;Varon;49;CICLISTA-SD;CICLISTA;N/D;N/D;2019-04-08;1;18;Paz, Gral. Av. y Balbin, Ricardo, Dr. Av. 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;N/D;N/D;12;-58.500649;-34.552046
LC-2019-0219439;1;Mujer;9;CICLISTA-SD;CICLISTA;N/D;N/D;2019-04-08;1;20;Machain 3045, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C;N/D;N/D;12;-58.482695;-34.565187
LC-2019-0226641;1;Mujer;45;CICLISTA-SD;CICLISTA;N/D;N/D;2019-04-08;1;13;San Nicolas 4600, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B;N/D;N/D;11;-58.512008;-34.593741
LC-2019-0216612;5;Mujer;26;SD-SD;N/D;N/D;N/D;2019-04-08;1;21;AV. 27 DE FEBRERO Y PUENTE LACARRA , Barrio: Villa Soldati  , jurisdicción comisaria:;N/D;N/D;8;-58.37723;-34.61315
LC-2019-0216612;5;Varon;26;SD-SD;N/D;N/D;N/D;2019-04-08;1;21;AV. 27 DE FEBRERO Y PUENTE LACARRA , Barrio: Villa Soldati  , jurisdicción comisaria:;N/D;N/D;8;-58.37723;-34.61315
LC-2019-0216616;1;Varon;61;AUTO-SD;AUTO;N/D;N/D;2019-04-08;1;0;Directorio Av. 3300, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C;N/D;N/D;9;-58.472275;-34.637036
LC-2019-0216726;1;Varon;21;MOTO-SD;MOTO;N/D;N/D;2019-04-08;1;0;Bruix Av. y Monte 0, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C;N/D;N/D;9;-58.474584;-34.649305
LC-2019-0216821;2;Varon;36;SD-SD;N/D;N/D;N/D;2019-04-08;1;6;Chilavert, Martiniano, Coronel y Lafuente 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;N/D;N/D;8;-58.444015;-34.65859
LC-2019-0216821;2;Varon;36;SD-SD;N/D;N/D;N/D;2019-04-08;1;6;Chilavert, Martiniano, Coronel y Lafuente 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;N/D;N/D;8;-58.444015;-34.65859
LC-2019-0217174;1;Varon;27;SD-SD;N/D;N/D;N/D;2019-04-08;1;9;Directorio Av. y Thompson 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;N/D;N/D;6;-58.438595;-34.628716
