Id,Victimas,Sexo,Edad,Rol,Victima,Acusado,Fecha,Semestre,Franja_Horaria,Lugar_Del_Hecho,Tipo_De_Calle,Calle,Direccion,Altura\Cruce,Comuna,Longitud,Latitud
2016-0123,1,FEMENINO,58,CONDUCTOR,MOTO,AUTO,2016-09-14,2,9,AV ASAMBLEA Y AV CNEL ESTEBAN BONORINO,AVENIDA,ASAMBLEA AV.,"ASAMBLEA AV. y BONORINO, ESTEBAN, CNEL. AV.","BONORINO, ESTEBAN, CNEL. AV.",7,-58.45130953,-34.64053676
2016-0124,1,MASCULINO,67,PEATON,PEATON,PASAJEROS,2016-09-16,2,15,AVDA RIVADAVIA Y RIVERA INDARTE,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y RIVERA INDARTE AV.,RIVERA INDARTE AV.,7,-58.46271207,-34.62884871
2016-0125,1,MASCULINO,30,CONDUCTOR,MOTO,MOTO,2016-09-17,2,12,AUTOPISTA PERITO MORENO Y AV JUAN B ALBERDI,AUTOPISTA,AUTOPISTA PERITO MORENO,"AUTOPISTA PERITO MORENO y ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV.",10,-58.49020869,-34.64243791
2016-0126,2,MASCULINO,37,CONDUCTOR,AUTO,CARGAS,2016-09-18,2,22,IRIGOYEN Y TINOGASTA,CALLE,IRIGOYEN,IRIGOYEN y TINOGASTA,TINOGASTA,10,-58.52572109,-34.62125906
2016-0126,2,MASCULINO,60,PASAJERO_ACOMPAÑANTE,AUTO,CARGAS,2016-09-18,2,22,IRIGOYEN Y TINOGASTA,CALLE,IRIGOYEN,IRIGOYEN y TINOGASTA,TINOGASTA,10,-58.52572109,-34.62125906
2016-0127,1,MASCULINO,50,PEATON,PEATON,PASAJEROS,2016-09-24,2,10,AV MARIANO ACOSTA Y AV CNEL ROCA,AVENIDA,"ACOSTA, MARIANO","ACOSTA, MARIANO y ROCA, CNEL. AV.","ROCA, CNEL. AV.",8,-58.44094791,-34.66677111
2016-0128,1,FEMENINO,81,PEATON,PEATON,PASAJEROS,2016-10-02,2,11,CASTRO Y AV PAVON,AVENIDA,CASTRO,CASTRO y PAVON AV.,PAVON AV.,5,-58.41914024,-34.6305389
2016-0130,1,MASCULINO,29,CONDUCTOR,MOTO,CARGAS,2016-10-04,2,12,AUTOPISTA 9 DE JULIO SUR Y AV BRASIL,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,N/D,1,-58.37910942,-34.62764717
2016-0131,1,MASCULINO,35,PEATON,PEATON,AUTO,2016-10-09,2,19,MIRAVE 3500,CALLE,MIRAVE,MIRAVE 3500,3500.0,4,-58.39871183,-34.64539318
2016-0132,1,MASCULINO,30,PASAJERO_ACOMPAÑANTE,AUTO,PASAJEROS,2016-10-10,2,2,AV SAN JUAN Y 24 DE NOVIEMBRE,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y 24 DE NOVIEMBRE,24 DE NOVIEMBRE,3,-58.41036975,-34.62477021
2016-0133,1,MASCULINO,41,CONDUCTOR,MOTO,AUTO,2016-10-14,2,0,AV LAS HERAS Y SANCHEZ DE BUSTAMANTE,AVENIDA,LAS HERAS GENERAL AV.,LAS HERAS GENERAL AV. y SANCHEZ DE BUSTAMANTE,SANCHEZ DE BUSTAMANTE,14,-58.40204698,-34.5834269
2016-0134,1,MASCULINO,25,CONDUCTOR,MOTO,OBJETO FIJO,2016-10-23,2,5,AV PIEDRA BUENA Y 2 DE ABRIL 1982,AVENIDA,PIEDRA BUENA AV.,PIEDRA BUENA AV. y 2 DE ABRIL DE 1982,2 DE ABRIL DE 1982,8,-58.48935287,-34.67648597
2016-0135,1,MASCULINO,29,PEATON,PEATON,SD,2016-10-24,2,5,AV FIGUEROA ALCORTA  Y PINEDO,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. y PINEDO, INT.","PINEDO, INT.",14,-58.42260225,-34.56403694
2016-0137,1,MASCULINO,30,CONDUCTOR,MOTO,MOTO,2016-10-25,2,0,AV SAN MARTIN Y LADINES,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y LADINES,LADINES,11,-58.51537091,-34.59035925
2016-0138,1,FEMENINO,33,CICLISTA,BICICLETA,CARGAS,2016-10-27,2,20,AV CABILDO Y BLANCO ENCALADA,AVENIDA,CABILDO AV.,CABILDO AV. y BLANCO ENCALADA,BLANCO ENCALADA,13,-58.4590967,-34.55922742
2016-0139,1,FEMENINO,35,PASAJERO_ACOMPAÑANTE,MOTO,MOTO,2016-10-28,2,23,AV PRESIDENTE FIGUEROA ALCORTA Y AV DORREGO,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. y DORREGO AV.",DORREGO AV.,14,-58.42008769,-34.56539579
2016-0140,1,MASCULINO,20,PASAJERO_ACOMPAÑANTE,PASAJEROS,PASAJEROS,2016-10-31,2,2,AV JURAMENTO Y VUELTA DE OBLIGADO,AVENIDA,JURAMENTO AV.,JURAMENTO AV. y VUELTA DE OBLIGADO,VUELTA DE OBLIGADO,13,-58.45566399,-34.56147293
2016-0142,1,MASCULINO,46,CONDUCTOR,MOTO,PASAJEROS,2016-11-05,2,23,AV DEL LIBERTADOR Y AV RAMOS MEJIA,AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.","RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462
2016-0143,1,MASCULINO,35,CONDUCTOR,MOTO,SD,2016-11-06,2,4,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y ESCALADA AV.,ESCALADA AV.,8,-58.44451316,-34.68475866
2016-0144,1,MASCULINO,83,PEATON,PEATON,PASAJEROS,2016-11-07,2,12,AV. ALTE. BROWN 984,AVENIDA,"BROWN, ALTE. AV.","BROWN, ALTE. AV. 984",984.0,4,-58.35975012,-34.63343907
2016-0145,1,MASCULINO,39,CONDUCTOR,MOTO,AUTO,2016-11-07,2,20,AV DEL LIBERTADOR Y LA PAMPA,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y LA PAMPA,LA PAMPA,13,-58.44523595,-34.55953855
2016-0146,1,FEMENINO,29,PEATON,PEATON,PASAJEROS,2016-11-09,2,20,PICHINCHA Y AV BRASIL,AVENIDA,PICHINCHA AV.,PICHINCHA AV. y BRASIL,BRASIL,4,-58.39626094,-34.63036565
2016-0147,1,MASCULINO,55,PASAJERO_ACOMPAÑANTE,MOVIL,PASAJEROS,2016-11-16,2,21,AV INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,INDEPENDENCIA AV.,"INDEPENDENCIA AV. y CEVALLOS, VIRREY","CEVALLOS, VIRREY",1,-58.38896772,-34.61799615
2016-0148,1,MASCULINO,42,CONDUCTOR,MOTO,MOTO,2016-11-16,2,22,AV GARMENDIA 4895,AVENIDA,GARMENDIA AV.,GARMENDIA AV. 4895,4895.0,15,-58.46536113,-34.59484504
2016-0150,1,MASCULINO,41,PASAJERO_ACOMPAÑANTE,CARGAS,CARGAS,2016-11-18,2,18,AV AMANCIO ALCORTA Y DIOGENES TABORDA,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y TABORDA, DIOGENES","TABORDA, DIOGENES",4,-58.40879146,-34.65273216
2016-0152,1,MASCULINO,42,CONDUCTOR,MOTO,AUTO,2016-11-23,2,21,AV PERITO MORENO Y ZUVIRIA,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y ZUVIRIA",ZUVIRIA,7,-58.46451841,-34.64991946
2016-0153,1,FEMENINO,83,PEATON,PEATON,MOTO,2016-11-25,2,15,ARAOZ Y AV CORDOBA,AVENIDA,ARAOZ,ARAOZ y CORDOBA AV.,CORDOBA AV.,15,-58.4291709,-34.59485488
2016-0154,1,MASCULINO,38,CONDUCTOR,MOTO,MOTO,2016-11-26,2,14,AV GRAL PAZ 15200,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 15200",15200.0,8,-58.49007772,-34.68251141
2016-0155,1,FEMENINO,29,PEATON,PEATON,AUTO,2016-11-26,2,16,MADERO 900,CALLE,MADERO,MADERO 900,900.0,10,-58.52756365,-34.62772274
2016-0156,1,MASCULINO,23,CONDUCTOR,MOTO,PASAJEROS,2016-11-26,2,19,AV INDEPENDENCIA Y DEAN FUNES,AVENIDA,INDEPENDENCIA AV.,INDEPENDENCIA AV. y DEAN FUNES,DEAN FUNES,3,-58.40638983,-34.61943202
2016-0157,1,MASCULINO,23,CONDUCTOR,MOTO,MOTO,2016-12-03,2,6,AV JUAN B JUSTO 5645,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. 5645",5645.0,11,-58.47576807,-34.61740997
2016-0159,1,MASCULINO,23,CONDUCTOR,AUTO,SD,2016-12-04,2,7,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y ESCALADA AV.,ESCALADA AV.,8,-58.44451316,-34.68475866
2016-0160,1,MASCULINO,29,CONDUCTOR,CARGAS,OBJETO FIJO,2016-12-06,2,5,AUTOPISTA PERITO MORENO ALTURA VELZ,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO (ALTURA VELEZ SARSFIELD),N/D,9,-58.51927194,-34.63635787
2016-0161,1,MASCULINO,50,PEATON,PEATON,PASAJEROS,2016-12-06,2,7,AV SANTA FE Y GODOY CRUZ,AVENIDA,SANTA FE AV.,SANTA FE AV. y GODOY CRUZ,GODOY CRUZ,14,-58.42525456,-34.57866344
2016-0162,1,MASCULINO,38,PEATON,PEATON,AUTO,2016-12-07,2,5,AV FEDERICO LACROZE Y AV FOREST,AVENIDA,"LACROZE, FEDERICO AV.","LACROZE, FEDERICO AV. y FOREST AV.",FOREST AV.,15,-58.45396573,-34.58518167
2016-0163,1,MASCULINO,23,CONDUCTOR,MOTO,AUTO,2016-12-10,2,7,AV GRAL PAZ Y AV GENERAL MOSCONI,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y MOSCONI GENERAL AV.",MOSCONI GENERAL AV.,11,-58.52340614,-34.59798754
2016-0164,1,MASCULINO,29,CONDUCTOR,AUTO,AUTO,2016-12-11,2,6,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,LA PLATA AV.,"LA PLATA AV. y POMAR, GREGORIO TTE. CNEL.","POMAR, GREGORIO TTE. CNEL.",4,-58.42323628,-34.64119105
2016-0165,1,MASCULINO,37,CICLISTA,BICICLETA,PASAJEROS,2016-12-12,2,8,AV MARTIN GARCIA 300,AVENIDA,"GARCIA, MARTIN AV.","GARCIA, MARTIN AV. 300",300.0,4,-58.36926144,-34.62841919
2016-0168,1,MASCULINO,43,CONDUCTOR,MOTO,AUTO,2016-12-13,2,10,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,LA PLATA AV.,"LA PLATA AV. y POMAR, GREGORIO TTE. CNEL.","POMAR, GREGORIO TTE. CNEL.",4,-58.42323628,-34.64119105
2016-0169,1,MASCULINO,24,CONDUCTOR,MOTO,PASAJEROS,2016-12-15,2,15,NUÑEZ Y AV RICARDO BALBIN,AVENIDA,NU?EZ,"NUÃEZ y BALBIN, RICARDO, DR. AV.","BALBIN, RICARDO, DR. AV.",12,-58.47935434,-34.55676497
2016-0170,1,MASCULINO,21,PASAJERO_ACOMPAÑANTE,MOTO,AUTO,2016-12-19,2,17,AV GRAL PAZ 4500,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 4500",4500.0,12,-58.50598256,-34.5637998
2016-0172,1,MASCULINO,38,CONDUCTOR,MOTO,CARGAS,2016-12-26,2,8,AV GARAY Y CASTRO,AVENIDA,"GARAY, JUAN DE AV.","GARAY, JUAN DE AV. y CASTRO",CASTRO,5,-58.41918902,-34.63174259
2016-0173,1,MASCULINO,35,CONDUCTOR,MOTO,CARGAS,2016-12-26,2,19,AV DIRECTORIO Y AV SAN PEDRITO,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y SAN PEDRITO AV.,SAN PEDRITO AV.,7,-58.46749188,-34.63551751
2016-0175,1,FEMENINO,42,PEATON,PEATON,BICICLETA,2016-12-27,2,8,CNEL RAMON L FALCON Y MEMBRILLAR,CALLE,"FALCON, RAMON L.,CNEL.","FALCON, RAMON L.,CNEL. y MEMBRILLAR",MEMBRILLAR,7,-58.46064174,-34.62960517
2016-0176,1,MASCULINO,28,CONDUCTOR,MOTO,PASAJEROS,2016-12-28,2,1,AV BELGRANO Y AV PASEO COLON,AVENIDA,BELGRANO AV.,BELGRANO AV. y PASEO COLON AV.,PASEO COLON AV.,1,-58.36956186,-34.61232875
2016-0177,1,FEMENINO,27,PEATON,PEATON,AUTO,2016-12-29,2,4,ARENALES 3319,CALLE,ARENALES,ARENALES 3319,3319.0,14,-58.40966671,-34.58788235
2016-0178,1,FEMENINO,7,PEATON,PEATON,MULTIPLE,2016-12-30,2,16,REPUBLICA BOLIVARIANA DE VENEZUELA Y SAAVEDRA,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA y SAAVEDRA,SAAVEDRA,3,-58.40288226,-34.61544091
2017-0001,1,MASCULINO,18,CONDUCTOR,MOTO,CARGAS,2017-01-02,1,1,AV. JUAN B JUSTO Y ACHUPALLAS,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y ACHUPALLAS",ACHUPALLAS,11,-58.4659423,-34.61028571
2017-0003,1,MASCULINO,33,PASAJERO_ACOMPAÑANTE,CARGAS,CARGAS,2017-01-05,1,3,OLAVARRIA Y AV. VELEZ SARSFIELD,AVENIDA,OLAVARRIA,OLAVARRIA y VELEZ SARSFIELD AV.,VELEZ SARSFIELD AV.,4,-58.38957669,-34.64410277
2017-0007,1,MASCULINO,48,PEATON,PEATON,MULTIPLE,2017-01-11,1,17,LIMA Y MEXICO,CALLE,LIMA,LIMA y MEXICO,MEXICO,1,-58.3816166,-34.61529543
2017-0008,1,MASCULINO,29,CONDUCTOR,MOTO,PASAJEROS,2017-01-16,1,0,JOSE A CABRERA Y BONPLAND,CALLE,"CABRERA, JOSE A.","CABRERA, JOSE A. y BONPLAND",BONPLAND,14,-58.43917004,-34.58494351
2017-0009,1,MASCULINO,36,CONDUCTOR,MOTO,CARGAS,2017-01-16,1,13,AU 25 DE MAYO Y AV. BOEDO,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y BOEDO AV.,N/D,5,-58.41595919,-34.62743346
2017-0010,1,MASCULINO,23,CONDUCTOR,MOTO,AUTO,2017-01-16,1,16,AV. DIRECTORIO Y RIGLOS,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y RIGLOS,RIGLOS,6,-58.4356488,-34.62828656
2017-0011,1,FEMENINO,29,PASAJERO_ACOMPAÑANTE,MOTO,OBJETO FIJO,2017-01-22,1,2,AV. GRAL. PAZ Y AV. R. BALBIN,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.","BALBIN, RICARDO, DR. AV.",12,-58.5007381,-34.5497951
2017-0012,1,MASCULINO,30,CONDUCTOR,MOTO,CARGAS,2017-01-24,1,14,TRAFUL Y DIOGENES TABORDA,CALLE,TRAFUL,"TRAFUL y TABORDA, DIOGENES","TABORDA, DIOGENES",4,-58.40969005,-34.6505529
2017-0013,1,MASCULINO,4,PEATON,PEATON,CARGAS,2017-01-27,1,7,IRIARTE 3055,AVENIDA,"IRIARTE, GRAL. AV.","IRIARTE, GRAL. AV. 3055",3055.0,4,-58.38972622,-34.65098981
2017-0014,1,FEMENINO,22,PASAJERO_ACOMPAÑANTE,MOTO,MULTIPLE,2017-01-28,1,8,AV. DONADO Y ARIAS,AVENIDA,DONADO,DONADO y ARIAS,ARIAS,12,-58.49185972,-34.55046754
2017-0015,1,MASCULINO,82,PEATON,PEATON,AUTO,2017-02-02,1,15,CORDOBA AV. Y CALLAO,AVENIDA,CORDOBA AV.,CORDOBA AV. y CALLAO AV.,CALLAO AV.,2,-58.39293417,-34.59963642
2017-0016,1,MASCULINO,27,CONDUCTOR,MOTO,CARGAS,2017-02-03,1,5,"AU 25 DE MAYO, KILOMETRO 8.3, SENTIDO HACIA PROVINCIA DE BUENOS AIRES, C.A.B.A.",AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO KM. 8.3,N/D,1,-58.38099494,-34.62288231
2017-0017,1,MASCULINO,32,CONDUCTOR,MOTO,AUTO,2017-02-06,1,8,AV. JUAN B JUSTO Y PARAGUAY,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y PARAGUAY",PARAGUAY,14,-58.429012,-34.58095431
2017-0018,1,MASCULINO,30,CONDUCTOR,MOTO,AUTO,2017-02-09,1,7,AV. GRAL. PAZ Y AV. DE LOS CORRALES,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DE LOS CORRALES AV.",DE LOS CORRALES AV.,9,-58.50877521,-34.66977709
2017-0021,1,MASCULINO,43,CONDUCTOR,MOTO,PASAJEROS,2017-02-18,1,5,SARMIENTO Y LIBERTAD,CALLE,SARMIENTO,SARMIENTO y LIBERTAD,LIBERTAD,1,-58.38362373,-34.60509972
2017-0024,1,MASCULINO,39,PEATON,PEATON,PASAJEROS,2017-02-23,1,20,AV. RIVADAVIA 7121,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 7121,7121.0,7,-58.46589308,-34.62955795
2017-0025,1,MASCULINO,23,CONDUCTOR,MOTO,SD,2017-02-24,1,17,AV. FERNANDEZ DE LA CRUZ Y RIVERA INDARTE,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y RIVERA INDARTE AV.",RIVERA INDARTE AV.,7,-58.43614426,-34.6542464
2017-0026,2,FEMENINO,23,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2017-02-26,1,5,AV. PERITO MORENO Y FOURNIER,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y FOURNIER",FOURNIER,4,-58.41842777,-34.64979057
2017-0026,2,MASCULINO,19,CONDUCTOR,AUTO,OBJETO FIJO,2017-02-26,1,5,AV. PERITO MORENO Y FOURNIER,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y FOURNIER",FOURNIER,4,-58.41842777,-34.64979057
2017-0027,1,MASCULINO,42,PEATON,PEATON,AUTO,2017-02-26,1,21,AV. CASEROS 1429,AVENIDA,CASEROS AV.,CASEROS AV. 1429,1429.0,1,-58.38332245,-34.6319325
2017-0028,1,MASCULINO,87,PEATON,PEATON,AUTO,2017-02-28,1,9,AV. GAONA Y FRAGATA SARMIENTO,AVENIDA,GAONA AV.,GAONA AV. y FRAGATA PRES. SARMIENTO,FRAGATA PRES. SARMIENTO,6,-58.45475488,-34.61196327
2017-0029,1,MASCULINO,34,SD,SD,AUTO,2017-03-07,1,2,MOZART Y TANDIL,CALLE,MOZART,MOZART y TANDIL,TANDIL,9,-58.48501341,-34.64742455
2017-0030,1,FEMENINO,27,CONDUCTOR,AUTO,PASAJEROS,2017-03-07,1,8,MOZART Y COLECTORA AV. TTE. LUIS J DELLEPIANE,AVENIDA,MOZART,MOZART y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,9,-58.47010988,-34.65872088
2017-0031,1,MASCULINO,70,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2017-03-11,1,1,24 DE NOVIEMBRE Y PAVON ,CALLE,24 DE NOVIEMBRE,24 DE NOVIEMBRE y PAVON,PAVON,3,-58.4099756,-34.62873635
2017-0032,1,FEMENINO,40,PASAJERO_ACOMPAÑANTE,AUTO,AUTO,2017-03-12,1,5,AV. GRAL. PAZ Y PEDRO DE MENDOZA,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y LOS CEDROS",LOS CEDROS,8,-58.48892175,-34.68359163
2017-0033,1,MASCULINO,28,CONDUCTOR,AUTO,AUTO,2017-03-12,1,7,AV. GRAL. PAZ KM. 10,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y GUTIERREZ, RICARDO","GUTIERREZ, RICARDO",11,-58.52466448,-34.60325478
2017-0034,1,MASCULINO,43,PEATON,PEATON,AUTO,2017-03-13,1,7,GODOY CRUZ 2651,CALLE,GODOY CRUZ,GODOY CRUZ 2651,2651.0,14,-58.42554218,-34.57929036
2017-0035,3,MASCULINO,28,CONDUCTOR,AUTO,OBJETO FIJO,2017-03-23,1,5,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.","ACHAVAL RODRIGUEZ, T., DR. AV. y VILLAFLOR, AZUCENA","VILLAFLOR, AZUCENA",1,-58.35881506,-34.61113641
2017-0035,3,MASCULINO,32,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2017-03-23,1,5,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.","ACHAVAL RODRIGUEZ, T., DR. AV. y VILLAFLOR, AZUCENA","VILLAFLOR, AZUCENA",1,-58.35881506,-34.61113641
2017-0035,3,MASCULINO,30,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2017-03-23,1,5,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.","ACHAVAL RODRIGUEZ, T., DR. AV. y VILLAFLOR, AZUCENA","VILLAFLOR, AZUCENA",1,-58.35881506,-34.61113641
2017-0036,2,FEMENINO,42,PASAJERO_ACOMPAÑANTE,MOTO,PASAJEROS,2017-03-29,1,18,CURUPAYTI Y COLECTORA AV. GRAL. PAZ,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y CAMPANA",CAMPANA,12,-58.51452347,-34.58159762
2017-0036,2,MASCULINO,20,CONDUCTOR,MOTO,PASAJEROS,2017-03-29,1,18,CURUPAYTI Y COLECTORA AV. GRAL. PAZ,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y CAMPANA",CAMPANA,12,-58.51452347,-34.58159762
2017-0037,1,MASCULINO,41,CONDUCTOR,MOTO,CARGAS,2017-03-31,1,3,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,INDEPENDENCIA AV.,"INDEPENDENCIA AV. y CEVALLOS, VIRREY","CEVALLOS, VIRREY",1,-58.38896772,-34.61799615
2017-0038,1,FEMENINO,40,CONDUCTOR,MOTO,AUTO,2017-04-01,1,19,AV. CASTAÑARES Y LAUTARO,AVENIDA,CASTA?ARES AV.,CASTAÃARES AV. y LAUTARO,LAUTARO,7,-58.44516857,-34.64363363
2017-0040,1,MASCULINO,43,CONDUCTOR,AUTO,MULTIPLE,2017-04-03,1,9,CAMINO CIUDAD UNUVERSITARIA Y AV. TTE. GUIRALDES,AVENIDA,"GUIRALDES, INT.","GUIRALDES, INT. 2699",2699.0,13,-58.43834197,-34.54560369
2017-0041,1,MASCULINO,17,CONDUCTOR,MOTO,AUTO,2017-04-03,1,23,BALDOMERO FERNANDEZ MORENO 2186,CALLE,"FERNANDEZ MORENO, BALDOMERO","FERNANDEZ MORENO, BALDOMERO 2186",2186.0,7,-58.45485084,-34.63531854
2017-0042,1,MASCULINO,42,CONDUCTOR,MOTO,CARGAS,2017-04-10,1,9,AV. LEOPOLDO LUGONES PKM 6900,GRAL PAZ,"LUGONES, LEOPOLDO AV.","LUGONES, LEOPOLDO AV.",N/D,14,-58.37723,-34.61315
2017-0045,1,MASCULINO,21,CONDUCTOR,MOTO,OBJETO FIJO,2017-04-14,1,6,NOGOYA 5940,CALLE,NOGOYA,NOGOYA 5940,5940.0,10,-58.52449285,-34.62454175
2017-0047,1,MASCULINO,37,CONDUCTOR,MOTO,AUTO,2017-04-23,1,6,AV. ARGENTINA Y AV. CORVALAN,AVENIDA,ARGENTINA AV.,ARGENTINA AV. y CORVALAN,CORVALAN,8,-58.46713742,-34.6719879
2017-0049,1,MASCULINO,22,PEATON,PEATON,PASAJEROS,2017-04-27,1,18,AV. FERNANDEZ DE LA CRUZ Y VARELA,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.",VARELA AV.,8,-58.43850413,-34.65554754
2017-0050,2,MASCULINO,46,CONDUCTOR,MOTO,CARGAS,2017-04-28,1,11,AU PERITO MORENO Y RAMAL ENLACE AU1/AU6,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO Y RAMAL ENLACE AU1/AU6,N/D,9,-58.37723,-34.61315
2017-0050,2,MASCULINO,16,PASAJERO_ACOMPAÑANTE,MOTO,CARGAS,2017-04-28,1,11,AU PERITO MORENO Y RAMAL ENLACE AU1/AU6,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO Y RAMAL ENLACE AU1/AU6,N/D,9,-58.37723,-34.61315
2017-0051,1,MASCULINO,33,CONDUCTOR,AUTO,AUTO,2017-05-01,1,3,AU DELLEPIANE 2400,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AU DELLEPIANE 2400,N/D,7,-58.37723,-34.61315
2017-0052,1,FEMENINO,47,PEATON,PEATON,CARGAS,2017-05-05,1,3,AV. GRAL. PAZ Y GOLETA JULIA,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y GOLETA SANTA CRUZ",GOLETA SANTA CRUZ,8,-58.49413799,-34.68095739
2017-0053,1,MASCULINO,28,CONDUCTOR,MOTO,CARGAS,2017-05-05,1,20,VIEYTES Y VILLARINO,CALLE,VIEYTES,VIEYTES y VILLARINO,VILLARINO,4,-58.37547846,-34.65326075
2017-0054,1,FEMENINO,20,PASAJERO_ACOMPAÑANTE,MOTO,AUTO,2017-05-07,1,21,AV. DE LOS CONSTITUYENTES Y PEDRO MORAN,AVENIDA,DE LOS CONSTITUYENTES AV.,"DE LOS CONSTITUYENTES AV. y MORAN, PEDRO","MORAN, PEDRO",15,-58.48680218,-34.58689719
2017-0055,1,MASCULINO,32,CONDUCTOR,AUTO,AUTO,2017-05-09,1,8,AV. DE LOS CONSTITUYENTES 4900,AVENIDA,DE LOS CONSTITUYENTES AV.,DE LOS CONSTITUYENTES AV. 4900,4900.0,12,-58.49563989,-34.57962262
2017-0058,1,MASCULINO,80,PEATON,PEATON,MOTO,2017-05-09,1,23,AV. CORDOBA Y LIBERTAD,AVENIDA,CORDOBA AV.,CORDOBA AV. y LIBERTAD,LIBERTAD,1,-58.38403232,-34.5991594
2017-0059,1,FEMENINO,39,PEATON,PEATON,PASAJEROS,2017-05-11,1,9,BRASIL Y LIMA,CALLE,BRASIL,BRASIL y LIMA,LIMA,1,-58.38223382,-34.62693865
